account_id,status,cos,rim_age,loan,s_plus_c,fico_b,ck_returns,max_days_neg,num_times_neg,ntriggers,avg_bal6,avg_bal3
GEXKPpZo6F0N,Active,0,25,0,0,837,NA,0,0,0,11227,11563
kROJ9hnm3eKW,Active,0,25,0,0,837,NA,0,0,0,11227,11563
Hx4IEwaVNTYc,Active,0,25,0,1,0,NA,0,0,0,3173,1576
3NF07WJGkxNA,Active,0,25,0,1,0,NA,0,0,0,3173,1576
GPGE5IZMuJYN,Active,0,25,0,1,521,NA,0,0,1,1760,1859
et5Ov55aaBKc,Active,0,25,0,1,521,NA,0,0,1,1760,1859
QLgC8HKUAjLm,Active,0,25,1,1,757,NA,0,0,0,8215,7444
2VntTGDhCgbo,Active,0,25,1,1,757,NA,0,0,0,8215,7444
EaMydNTnrWcO,Dormant,0,25,1,0,780,NA,0,0,0,5,5
Dw4jBabAfczz,Active,0,25,0,1,783,NA,0,0,0,44511,45119
totiJ8Y6dRo1,Active,0,25,0,1,783,NA,0,0,0,44511,45119
agTDcW9DULeP,Active,0,25,1,1,0,NA,0,0,0,2277,2916
DV63aqqZKuuJ,Active,0,25,1,1,0,NA,0,0,0,2277,2916
vLzUwTguLs7z,Active,0,25,0,1,807,NA,0,0,0,11228,11368
b1EUumFWK524,Active,0,25,0,1,807,NA,0,0,0,11228,11368
B6kmdXjWaQJ4,Active,0,25,1,1,709,NA,0,0,0,854,1388
vQPc3y7FywhF,Active,0,25,1,1,709,NA,0,0,0,854,1388
iLNTrE8HzyUg,Active,0,25,1,0,710,NA,0,0,0,5,5
XcozIU5D1sJT,Active,0,25,0,0,0,NA,10,1,6,-75,52
YkZ5YS78odCC,Closed,0,25,0,0,0,NA,9,3,6,-75,52
B47eCRkz8mTE,Active,0,25,0,0,0,NA,0,0,6,-75,52
9xFGf3v7o4aH,Active,0,25,1,1,709,NA,0,0,0,850,475
eTyymaYKpuZM,Active,0,25,1,1,709,NA,0,0,0,850,475
YOhjdW3JK2f7,Active,0,25,1,0,762,NA,0,0,0,14,15
kZAzC3QWiHky,Active,0,25,1,0,721,NA,0,0,0,4213,4701
x3DhAbuDoTaC,Active,0,25,0,1,771,NA,0,0,0,1902,1768
K9hA7y5gUFyk,Active,0,25,0,1,771,NA,0,0,0,1902,1768
qQkr70LVEJoz,Active,0,25,0,1,745,NA,0,0,0,1348,1509
xn9ffVhoiSQU,Active,0,25,0,1,745,NA,0,0,0,1348,1509
0wzLWoO7AToQ,Active,0,25,1,1,722,NA,0,0,0,21820,33867
9LPSN3lmCIMs,Active,0,25,1,1,722,NA,0,0,0,21820,33867
2CqBengTiNVf,Active,0,25,0,0,803,NA,0,0,0,208220,208671
z2T4k4Ey8PkU,Active,0,25,1,0,782,NA,0,0,0,5,5
ymf84LmzW4Rv,Closed,0,25,0,0,781,NA,0,0,0,NA,NA
exkytDxyHyd7,Closed,0,25,0,0,781,NA,0,0,0,NA,NA
ZZrxbluIG0e6,Closed,0,25,0,0,781,NA,0,0,0,NA,NA
7geB94kj7I28,Active,0,25,0,0,811,NA,14,2,0,5591,4942
IlzBj1r61J2d,Active,0,25,0,0,811,NA,0,0,0,5591,4942
oxmXAigemFRy,Closed,0,25,0,0,813,NA,0,0,0,NA,NA
Cx7bseemTLJC,Closed,0,25,0,0,813,NA,0,0,0,NA,NA
y9zIcotdUgCl,Closed,0,25,0,0,813,NA,0,0,0,NA,NA
DRINw76IHjL1,Closed,0,25,0,0,720,NA,0,0,1,NA,NA
dlP2v8WXyvGM,Closed,0,25,0,0,720,NA,0,0,1,NA,NA
3Z0JGtUkHqRP,Closed,0,25,0,0,720,NA,0,0,1,NA,NA
OAC6SucQSPIP,Active,0,25,0,1,664,NA,72,1,0,41,41
DTS7FlKRWNEj,Active,0,25,0,1,664,NA,0,0,0,41,41
lLFGFlMsWt3K,Active,0,25,1,0,820,NA,0,0,0,5,5
9oNg1ub2YMG3,Closed,0,25,0,1,601,NA,4,1,0,NA,NA
xSqxRhvpdLQl,Closed,0,25,0,1,601,NA,0,0,0,NA,NA
2nhbIXt8Fj0c,Active,0,25,0,1,0,NA,17,33,2,1584,2056
darlcr8CwMvu,Active,0,25,0,1,0,NA,0,0,2,1584,2056
53krmWBAKZ7p,Active,0,25,1,1,713,NA,0,0,0,3053,4128
YBZzLiOnNgPI,Active,0,25,1,1,713,NA,0,0,0,3053,4128
ASuvKQSPuC7p,Active,0,25,0,1,0,NA,2,10,0,780,730
AnVOdHhhG0V8,Active,0,25,0,1,0,NA,0,0,0,780,730
IcrpxmVPN5LB,Active,0,25,0,1,823,NA,0,0,0,14823,13959
uRWGjEh1MGxC,Active,0,25,0,1,823,NA,0,0,0,14823,13959
Kyz1QyszyQmc,Active,0,25,0,0,672,NA,0,0,0,8051,693
3Y6XeNzMR6BQ,Closed,0,25,0,0,672,NA,0,0,0,8051,693
32dpXg2Nn7Sv,Active,0,25,0,0,672,NA,0,0,0,8051,693
6nkbraqZ3MNK,Active,0,25,1,1,799,NA,2,1,0,10772,17903
Q5tTcpZIZUYg,Active,0,25,1,1,799,NA,0,0,0,10772,17903
GTiVJqmKt7nY,Active,0,25,0,1,778,NA,0,0,0,911,928
uC7obZWFugNn,Active,0,25,0,1,778,NA,0,0,0,911,928
2JM7SCuwERON,Active,0,25,0,0,820,NA,0,0,0,95898,101714
m9EsJKc6BMVp,Active,0,25,0,0,820,NA,0,0,0,95898,101714
PQ30bCKLx4U7,Active,0,25,0,0,820,NA,0,0,0,95898,101714
HukfY6c99hXg,Active,0,25,0,0,801,NA,0,0,0,67827,73586
bsb5IPxHcRBy,Closed,0,25,0,0,801,NA,0,0,0,67827,73586
YB9Q62xJiVsy,Active,0,25,0,0,801,NA,0,0,0,67827,73586
Q1hUUD9oqK25,Closed,0,25,0,0,679,NA,0,0,0,NA,NA
OFWRMBDeYY5s,Active,0,25,1,0,683,NA,0,0,0,10,10
3Rhg8oAwCub8,Closed,0,25,0,1,820,NA,0,0,0,5193,NA
MNVJE7tdjbUR,Dormant,0,25,0,1,0,NA,0,0,0,11,11
ckkOX7gUtlda,Dormant,0,25,0,1,0,NA,0,0,0,11,11
5k4fE4PXyoud,Active,0,25,0,1,0,NA,0,0,0,263,306
KNfduFeOVofN,Active,0,25,1,0,0,NA,0,0,0,5,5
iZ4gqPid2gwv,Active,0,25,0,1,819,NA,0,0,0,54,54
uBPx0B8hAZQf,Active,0,25,0,1,819,NA,0,0,0,54,54
5eEZ67fmytvh,Active,0,25,0,0,655,NA,0,0,0,100,100
01g9af7y8RXD,Active,0,25,0,1,793,NA,2,1,0,1137,1283
nDhlRoTMkOJZ,Active,0,25,0,1,793,NA,0,0,0,1137,1283
1KTd8tR8yriR,Active,0,25,0,1,476,NA,4,2,6,487,732
vSITXtQgTWXh,Active,0,25,0,1,476,NA,0,0,6,487,732
rtjV3gtmpT1O,Active,0,25,1,0,794,NA,0,0,0,12885,14209
AlSTMC1TozzC,Active,0,25,0,0,811,NA,0,0,0,43231,5
OWcidMxWMHMA,Active,0,25,0,1,0,NA,0,0,0,64,54
ue7AA5BUJauL,Active,0,1,0,1,0,NA,0,0,0,120,240
K2epK4yCjgp5,Active,0,1,0,1,0,NA,0,0,0,83,167
sSY5IBZcC3Z6,Active,0,1,0,1,0,NA,0,0,0,83,167
gGZDSBWbH4uk,Active,0,1,0,1,0,NA,0,0,0,847,1694
aYMHDKvzTP7H,Active,0,1,0,1,0,NA,0,0,0,847,1694
LV2wQpWO3vJw,Active,0,1,1,0,0,NA,0,0,0,1,2
YtWCwtR73McY,Active,0,1,1,0,0,NA,0,0,0,2,3
E9IHYQFMVq13,Active,0,1,1,0,0,NA,0,0,0,505,1009
kCpF2cQw0KPB,Active,0,1,1,0,0,NA,0,0,0,505,1009
7cADc5rEWby0,Active,0,1,1,0,0,NA,0,0,0,505,1009
KwT5zvmEyOOJ,Active,0,1,0,1,0,NA,0,0,0,100,200
IdziUMhgKquZ,Active,0,1,0,1,0,NA,0,0,0,100,200
yEmxS4AQRm1U,Active,0,1,1,1,0,NA,0,0,0,43,86
vS79f5O5jdiK,Active,0,1,1,1,0,NA,0,0,0,43,86
WkxmLQcnJBw2,Active,0,1,0,0,0,NA,0,0,0,107,214
ATEHZAfCGiZN,Active,0,1,0,0,0,NA,0,0,0,107,214
g3ge60g17S2K,Active,0,1,1,0,0,NA,0,0,0,1,2
Jg5YmrcrcQwR,Active,0,1,0,1,0,NA,0,0,0,83,167
am4WnTgj9DvJ,Active,0,1,0,1,0,NA,0,0,0,83,167
dqOsExU5JBk1,Active,0,1,0,1,0,NA,0,0,0,1,2
YdWbtnTnCSGy,Active,0,1,0,1,0,NA,0,0,0,1,2
LVSA0XGG0T53,Closed,0,1,0,1,0,NA,0,0,0,0,0
JwtdFyY2PThp,Closed,0,1,0,1,0,NA,0,0,0,0,0
b1kaquQaPvDo,Active,0,1,0,1,0,NA,0,0,0,5,10
GfZZFGO5E082,Active,0,1,0,1,0,NA,0,0,0,5,10
OkqkvahaLJOo,Active,0,1,1,0,0,NA,0,0,0,1,2
sO1M5EPvLuTU,Active,0,1,0,1,0,NA,0,0,0,33,65
ylpAgz5bnZXV,Active,0,1,0,1,0,NA,0,0,0,33,65
Bb1En3jIiFDV,Active,0,1,1,0,0,NA,0,0,0,1,2
5lCjTIJij3qO,Active,0,1,0,1,0,NA,0,0,0,33,67
pkjF5ENfwGhT,Active,0,1,0,1,0,NA,0,0,0,33,67
5CPWGYMZhGIU,Active,0,1,0,1,0,NA,0,0,0,5,10
2W6arzUJKdMa,Active,0,1,0,1,0,NA,0,0,0,5,10
dgqKR83PLUp4,Active,0,1,1,1,0,NA,0,0,0,1833,3667
qi6mZT9UMcrW,Active,0,1,1,1,0,NA,0,0,0,1833,3667
2NguY0qLSHfH,Active,0,1,0,1,0,NA,0,0,0,417,833
GjY1ywnQrILq,Active,0,1,0,1,0,NA,0,0,0,417,833
wz0JoLFTAbfq,Active,0,1,0,0,0,NA,0,0,0,5,10
aPBIamxP377o,Active,0,1,0,0,0,NA,0,0,0,5,10
TalDqOhKIYS7,Active,0,1,0,0,0,NA,0,0,0,5,10
WpZQlXDPq9cr,Active,0,1,1,1,0,NA,0,0,0,1668,3335
1qTD3XVQtyO2,Active,0,1,1,1,0,NA,0,0,0,1668,3335
ugpT0X3W65Az,Active,0,1,0,0,0,NA,0,0,0,5,10
OGdkQDK39rBD,Active,0,1,0,0,0,NA,0,0,0,5,10
o3otwIrXJq78,Active,0,1,0,0,0,NA,0,0,0,5,10
nKyp6id1r40t,Active,0,1,0,0,0,NA,0,0,0,5,10
l6lCjNIF4Nsf,Active,0,1,1,0,0,NA,0,0,0,1,2
foqBcPDJUD9V,Active,0,1,1,0,0,NA,0,0,0,NA,NA
mThuN3GV5BFg,Active,0,1,0,0,0,NA,0,0,0,1,2
mN87ZqT1jSVJ,Active,0,1,1,0,0,NA,0,0,0,8,17
n8ZRUtCha4Ks,Active,0,26,0,1,804,NA,0,0,0,7578,8346
vOiORZPp0UmH,Active,0,26,1,1,821,NA,0,0,0,2937,3153
Oq5gGU1nuJ9j,Active,0,26,1,1,821,NA,0,0,0,2937,3153
dw64yG2PaTNU,Dormant,0,26,0,1,805,NA,0,0,0,30,30
UdogETCFWumv,Dormant,0,26,0,1,805,NA,0,0,0,30,30
zqHJ1CnZQXOC,Active,0,26,1,0,748,NA,0,0,0,415,309
xAscbDe9czus,Active,0,26,0,1,0,NA,3,16,0,1876,1652
rZrbMeoPdw37,Active,0,26,0,1,0,NA,0,0,0,1876,1652
OofhZMXLJyQM,Active,0,26,0,1,584,NA,0,0,3,5,5
S84sLcLVskXH,Active,0,26,0,1,584,NA,0,0,3,5,5
vWQUuU1522ZP,Closed,0,26,0,1,664,NA,54,1,1,NA,NA
wTdZCImzQTjf,Closed,0,26,0,1,664,NA,0,0,1,NA,NA
CzaluRhJFhZL,Active,0,26,0,0,739,NA,0,0,0,20,20
dK19KUvBhWhs,Active,0,26,0,1,662,NA,7,4,1,2748,1590
kwxl0yS2eBjr,Active,0,26,0,1,662,NA,0,0,1,2748,1590
7q6jnScDgBZN,Active,0,26,0,1,798,NA,0,0,0,24656,26477
O3oneiND0ATr,Active,0,26,0,1,798,NA,0,0,0,24656,26477
gzB7lFCr4mwi,Active,0,26,1,0,731,NA,0,0,0,15,15
cY0aUIPCzbXy,Active,0,26,0,1,579,NA,7,23,0,14000,21709
nw8sYw3B72ra,Active,0,26,0,1,579,NA,0,0,0,14000,21709
aQGf6xCoVxdJ,Restricted,0,26,0,1,0,NA,7,3,0,55,91
HgE6TaCoY7ka,Restricted,0,26,0,1,0,NA,0,0,0,55,91
V1sOKW36cOYG,Active,0,26,0,1,564,NA,0,0,0,535,541
AMzRikI1wQ7X,Active,0,26,0,1,564,NA,0,0,0,535,541
WQDIqOiyiPMK,Active,0,26,1,0,647,NA,8,23,0,3555,3477
05YrwuPJoaqX,Active,0,26,1,0,647,NA,0,0,0,3555,3477
n0kYgthIaQGw,Active,0,26,0,1,614,NA,1,1,7,463,913
67KE2r8dcz7n,Active,0,26,0,1,614,NA,0,0,7,463,913
rtvSpXUKnvNg,Active,0,26,1,0,646,NA,0,0,0,5,5
gIjW3iDJ5PlF,Active,0,26,0,1,599,NA,32,37,5,840,375
ZKtdQBKW8Z91,Active,0,26,0,1,599,NA,0,0,5,840,375
V1CRUMkDh0mP,Active,0,26,0,0,790,NA,1,1,0,690,892
rlfp847rZLQ8,Active,0,26,0,0,790,NA,0,0,0,690,892
rThYhFq9tSqP,Active,0,26,0,0,790,NA,0,0,0,690,892
InaDuHV3SX2I,Restricted,0,26,0,1,0,NA,0,0,0,334,5
KxTXjlUVLn6y,Active,0,26,0,1,722,NA,0,0,0,14874,15209
ojHdGV1Anz59,Active,0,26,0,1,722,NA,0,0,0,14874,15209
WgCc7StEtBRI,Active,0,26,0,1,661,NA,0,0,1,48079,49195
FxORU99YlOrK,Active,0,26,0,1,661,NA,0,0,1,48079,49195
4GMmPjqS9F2a,Active,0,26,0,1,704,NA,0,0,0,30,30
xLlHFAkv9RmC,Active,0,26,0,1,704,NA,0,0,0,30,30
TiZUrwFPjLG4,Closed,0,26,0,1,773,NA,0,0,0,NA,NA
dS6bSjPdXcMB,Closed,0,26,0,1,773,NA,0,0,0,NA,NA
GIPzXnctL0IB,Active,0,26,1,1,760,NA,7,1,0,568,658
MiKV7E7ssrDE,Active,0,26,1,1,760,NA,0,0,0,568,658
RDOI83C8roj3,Active,0,26,0,1,756,NA,0,0,0,8122,8122
FMfZhcmufGbo,Active,0,26,0,1,756,NA,0,0,0,8122,8122
FVJjJcfKbN5o,Active,0,26,1,0,729,NA,0,0,0,67,67
AsDgEoybj6hT,Active,0,26,1,1,0,NA,2,5,0,4599,5009
YgymGQXHj5hx,Active,0,21,0,1,783,NA,13,5,0,377,265
qX1gvOz17ZZL,Active,0,21,0,1,783,NA,0,0,0,377,265
G7vDRdkwRCvb,Active,0,21,0,1,813,NA,0,0,0,6406,5840
yZmHDH5UL3MD,Active,0,21,0,1,813,NA,0,0,0,6406,5840
49fqON88uNh6,Active,0,21,0,0,657,NA,0,0,0,245,214
1T1nkIrMlFO7,Active,0,21,1,0,626,NA,0,0,0,5,5
EgxqiJbs7krT,Active,0,21,1,0,756,NA,0,0,0,5,5
6x2QTC0CuoxI,Active,0,21,0,1,774,NA,1,1,0,1150,1263
E5DV1KjEHwXE,Active,0,21,0,1,774,NA,0,0,0,1150,1263
2wOkUfnS2nex,Active,0,21,0,1,501,NA,14,24,1,4751,4904
ifOnYS0uOMNI,Active,0,21,0,1,501,NA,0,0,1,4751,4904
R0tYEVQ0wFbU,Active,0,21,1,0,696,NA,0,0,0,81,94
IjADzt9ZhnfN,Active,0,21,0,1,654,NA,0,0,0,8866,11448
KZOTCgD243u4,Active,0,21,0,1,654,NA,0,0,0,8866,11448
BAeAd7RKjYhx,Active,0,21,0,0,668,NA,0,0,0,9863,9030
eRLwajSJQBtT,Closed,0,21,0,1,790,NA,0,0,0,147,0
q1ILz3V0be4B,Active,0,21,1,0,815,NA,0,0,0,320,347
g1Ns8OURly9Y,Active,0,21,0,1,719,NA,0,0,0,18783,20186
UQfIv21ctspX,Active,0,21,0,1,719,NA,0,0,0,18783,20186
OTZHwIYMTILi,Closed,0,21,0,1,531,NA,0,0,1,NA,NA
hFYHQuqEdfBK,Active,0,21,0,0,810,NA,0,0,0,49163,48163
oqRKq1AiCjYm,Active,0,21,0,0,810,NA,0,0,0,49163,48163
i66PF1Gshtyi,Closed,0,21,0,0,829,NA,0,0,0,NA,NA
z1SK18t5AUpT,Active,0,21,0,1,736,NA,0,0,0,38540,48768
d8ZtzuySPuLR,Active,0,21,0,1,580,NA,114,1,1,2722,3601
TJc8M5GpHkup,Active,0,21,0,1,580,NA,0,0,1,2722,3601
mniqDy0opta1,Active,0,21,1,0,692,NA,0,0,0,5,5
4z7W4rtlj7h2,Active,0,21,0,1,0,NA,23,17,1,108,79
V6vDnpL2gn4E,Active,0,21,0,1,0,NA,0,0,1,108,79
3k4mJvpqYKlC,Active,0,21,1,0,692,NA,0,0,0,1995,1077
c20opp5V5bgx,Active,0,21,1,0,692,NA,0,0,0,1995,1077
U18KriSBk7US,Closed,0,21,1,0,692,NA,0,0,0,1995,1077
8NKtRQ5nWEzg,Active,0,21,0,0,0,NA,0,0,0,8325,9964
zrigLOCNvIcL,Active,0,21,0,0,0,NA,0,0,0,8325,9964
CETtCzjlI9oe,Active,0,21,0,0,0,NA,0,0,0,8325,9964
viZ03dME3lrg,Active,0,21,1,0,740,NA,0,0,0,5,5
PVd9bXRgZM7b,Active,0,21,0,1,625,NA,0,0,0,712,464
hZuC9EZ8ZJjn,Active,0,21,0,1,625,NA,0,0,0,712,464
0IPRskclbxvH,Active,0,21,0,1,765,NA,0,0,0,47146,54253
zOYQckkk92mD,Active,0,21,0,1,765,NA,0,0,0,47146,54253
0uRH6G7dTF6h,Closed,0,21,0,1,740,NA,0,0,0,NA,NA
AcQn45LFYlEN,Closed,0,21,0,1,740,NA,0,0,0,NA,NA
FqUj1AnKm5Qt,Active,0,21,0,1,810,NA,0,0,0,1604,1412
tP0Qus9jHPNy,Active,0,21,0,1,810,NA,0,0,0,1604,1412
ZMJHSbTXEo5e,Closed,0,21,0,1,596,NA,0,0,2,NA,NA
cnA7gnnhYsdV,Dormant,0,21,0,1,777,NA,0,0,0,6,6
t7aJIODRjm8N,Dormant,0,21,0,1,777,NA,0,0,0,6,6
kocvv6Z2Nc7s,Active,0,21,0,1,741,NA,0,0,0,325,198
ezSPIPYh8iCD,Active,0,21,0,1,741,NA,0,0,0,325,198
2nMkG2fOvsTp,Active,0,0,1,1,0,NA,0,0,0,NA,NA
Vtc9syb6OxxU,Active,0,0,1,1,0,NA,0,0,0,NA,NA
7iXZVtYNy3tP,Active,0,0,0,1,0,NA,0,0,0,NA,NA
1XJYcecpmCb7,Active,0,0,0,1,0,NA,0,0,0,NA,NA
DGRs6LPsSbbh,Active,0,0,1,0,0,NA,0,0,0,NA,NA
Urf1CSDxzZfz,Active,0,0,0,1,0,NA,0,0,0,NA,NA
Azr1RosOCdOx,Active,0,0,0,1,0,NA,0,0,0,NA,NA
KYDGedIFK1FC,Active,0,0,0,1,0,NA,0,0,0,NA,NA
nXJBlrqxFZM4,Active,0,0,0,1,0,NA,0,0,0,NA,NA
0DPO2b5kENDZ,Active,0,0,0,1,0,NA,0,0,0,NA,NA
zEbH8L4bS13O,Active,0,0,0,1,0,NA,0,0,0,NA,NA
tleDv3O4sbDr,Active,0,0,1,1,0,NA,0,0,0,NA,NA
TfZUTObQauMr,Active,0,0,1,1,0,NA,0,0,0,NA,NA
ilNVHV3ETPBu,Active,0,0,0,1,0,NA,0,0,0,NA,NA
ShPxjo4JEY3l,Unfunded,0,0,0,1,0,NA,0,0,0,NA,NA
R0kpIk3fcBO9,Active,0,0,0,1,0,NA,0,0,0,NA,NA
gS59vAC4xdas,Active,0,0,1,1,0,NA,0,0,0,NA,NA
IGEvZejv30WY,Active,0,0,1,1,0,NA,0,0,0,NA,NA
RUHjXlE72BjK,Active,0,0,0,0,0,NA,0,0,0,NA,NA
wqL7ivMHhVPA,Active,0,0,1,1,0,NA,0,0,0,NA,NA
rc5ESDk44VFb,Active,0,0,1,1,0,NA,0,0,0,NA,NA
K8XW60szJG6t,Active,0,0,1,1,0,NA,0,0,0,NA,NA
GM0qo4k3mIl9,Active,0,0,1,1,0,NA,0,0,0,NA,NA
b7YUKeMt6XuH,Active,0,0,1,1,0,NA,0,0,0,NA,NA
mlUsoI276vci,Active,0,0,1,1,0,NA,0,0,0,NA,NA
fXAHy5o6zyOI,Active,0,0,0,1,0,NA,0,0,0,NA,NA
O1IkuNLxtJ4S,Active,0,0,0,1,0,NA,0,0,0,NA,NA
FvKA6IB0YEvH,Active,0,0,1,0,0,NA,0,0,0,NA,NA
7cG070wb1FKV,Active,0,0,0,0,0,NA,0,0,0,NA,NA
LOb9hZkSeq4H,Active,0,0,0,1,0,NA,0,0,0,NA,NA
VqStDL8dEBV6,Active,0,0,0,1,0,NA,0,0,0,NA,NA
owlYPmA9BB4L,Active,0,0,0,1,0,NA,0,0,0,NA,NA
yWfSaMOVXXMR,Active,0,0,0,1,0,NA,0,0,0,NA,NA
bqNuUREf2lav,Active,0,0,0,1,0,NA,0,0,0,NA,NA
7G3viAeFZVSx,Active,0,0,0,1,0,NA,0,0,0,NA,NA
AzyQmF1YQORi,Active,0,0,0,0,0,NA,0,0,0,NA,NA
dZ87z1V8CsM3,Active,0,0,0,0,0,NA,0,0,0,NA,NA
1gScxTC6tJ0z,Active,0,0,0,0,0,NA,0,0,0,NA,NA
Ue4gW24xCd4y,Active,0,0,0,0,0,NA,0,0,0,NA,NA
LDTLsqLH93B7,Active,0,0,0,1,0,NA,0,0,0,NA,NA
DO6Lqu0Zrcjy,Active,0,0,0,1,0,NA,0,0,0,NA,NA
ScDTaygtSApL,Active,0,0,1,0,0,NA,0,0,0,NA,NA
7HbQTopeJGva,Active,0,0,0,1,0,NA,0,0,0,NA,NA
0A08v4OJBPEr,Active,0,0,0,1,0,NA,0,0,0,NA,NA
uEmu12ufiuW8,Active,0,0,0,0,0,NA,0,0,0,NA,NA
VjfmQMyQlIyK,Unfunded,0,0,0,1,0,NA,0,0,0,NA,NA
QjBDup6FoB9K,Active,0,0,0,1,0,NA,0,0,0,NA,NA
1AV4GD2412bn,Active,0,0,0,1,0,NA,0,0,0,NA,NA
2ZGHBAHdZ6QT,Active,0,0,0,1,0,NA,0,0,0,NA,NA
2v8ebwtn4ZAH,Dormant,0,25,0,0,0,NA,0,0,0,30,30
k5DR0pnY3Axk,Active,0,25,1,0,671,NA,0,0,0,5,5
ClsFA4nEXTTo,Active,0,25,0,0,819,NA,0,0,0,30767,34043
qAmOzbMTLGCv,Dormant,0,25,0,0,456,NA,0,0,3,5,5
gPtafV0u3BNY,Active,0,25,0,1,690,NA,0,0,2,901,901
f3pvuOSD8qLC,Closed,0,25,0,1,690,NA,0,0,2,901,901
nGTQGaB8itA7,Active,0,25,1,1,773,NA,0,0,0,30,30
NvtzUSZmcg4k,Active,0,25,1,1,773,NA,0,0,0,30,30
JlEBGQSr8njR,Active,0,25,0,1,782,NA,0,0,0,19355,22427
2rD3MiiEC2OF,Active,0,25,0,1,782,1,0,0,0,19355,22427
K19VvICTcHo0,Closed,0,25,0,1,820,NA,0,0,0,3461,NA
zUn6BZs6zE1H,Active,0,25,0,0,598,NA,20,14,6,794,1526
7MCYXPjijgxb,Active,0,25,0,0,598,NA,50,7,6,794,1526
omz1Nu78bB9P,Active,0,25,0,0,598,NA,0,0,6,794,1526
8BZakGG3F7Km,Active,0,25,1,1,699,NA,0,0,0,299,422
Oj24Aa4JhNdm,Active,0,25,1,1,699,NA,0,0,0,299,422
Ijp2ck3Vdtor,Active,0,25,1,0,735,NA,0,0,4,5,5
iJbskLL0kyYK,Active,0,25,1,0,744,NA,0,0,0,15,15
uwPfPOl4vTqu,Active,0,25,0,0,742,NA,0,0,0,30059,29354
huyVh3P7UtOy,Active,0,25,0,0,742,NA,0,0,0,30059,29354
Ve7NHAvbn4Dr,Active,0,25,0,1,0,NA,2,4,0,1875,2967
vvUSwXQ4ZSEp,Active,0,25,0,1,0,NA,0,0,0,1875,2967
q0uKzc8yyINv,Active,0,25,0,1,724,NA,0,0,0,8,8
sxinQGFSuST4,Active,0,25,0,1,724,NA,0,0,0,8,8
DB5SFhYHU84B,Active,0,25,1,1,725,NA,0,0,1,1112,1092
Hg6bQ2eMyMVi,Active,0,25,1,1,725,NA,0,0,1,1112,1092
ofc4i2lJB7YP,Active,0,25,0,1,608,NA,0,0,6,25,25
EOc0Mix3XbDU,Active,0,25,0,1,608,NA,0,0,6,25,25
kk3FIG32nuDJ,Active,0,25,1,0,691,NA,0,0,0,5153,6269
tKDAXeaEy95H,Active,0,25,1,0,691,NA,0,0,0,5153,6269
b5iwQBpkJWWu,Active,0,25,1,0,691,NA,0,0,0,5153,6269
cwsQBMqj8HD9,Closed,0,25,0,1,775,NA,0,0,0,NA,NA
VONi6VUpqNIG,Closed,0,25,0,1,775,NA,0,0,0,NA,NA
ZzBfkLAeD2sS,Active,0,25,0,1,783,NA,0,0,0,20523,24003
1vnyHlQNg9uX,Active,0,25,0,1,783,NA,0,0,0,20523,24003
uykB2vjHozYJ,Active,0,25,1,1,736,NA,0,0,0,5,5
a7ndadYDpXWG,Active,0,25,1,1,736,NA,0,0,0,5,5
zPcrnAN0BHlm,Active,0,25,0,1,811,NA,0,0,0,520,243
iaXkPXfwHuhm,Active,0,25,0,1,811,NA,0,0,0,520,243
OYleEcwJtBoW,Active,0,25,1,0,766,NA,0,0,0,20669,17749
g2IWqTlWOr2e,Closed,0,25,1,1,670,NA,0,0,5,15,15
mEpSYvuADpn4,Active,0,25,1,1,670,NA,0,0,5,15,15
doqyVXct1OUu,Closed,0,25,0,1,710,NA,0,0,0,NA,NA
Ra9cpzvmt3D9,Closed,0,25,0,1,710,NA,0,0,0,NA,NA
kN83jTXK5XXs,Active,0,25,1,0,680,NA,0,0,0,1228,1950
P7EEoHbJI1zN,Active,0,25,0,1,796,NA,0,0,0,20794,18565
T83gTSrjxu5k,Active,0,25,0,1,796,NA,0,0,0,20794,18565
WBlwZGLP1pvR,Active,0,25,0,1,812,NA,0,0,0,532,409
xRmlt0MgDvHp,Active,0,25,0,1,812,NA,0,0,0,532,409
YnQuxXPljJ2w,Active,0,25,0,0,811,NA,0,0,0,5591,4942
uO82flipZJvI,Active,0,25,1,0,682,NA,1,1,0,22711,26254
LJYQcgNmGxrm,Active,0,25,1,0,682,NA,0,0,0,22711,26254
wTMeaJU8PKEX,Active,0,25,1,0,682,NA,0,0,0,22711,26254
D0E7pRGS2at0,Active,0,25,0,1,674,NA,2,3,0,15967,14858
cd4ixHLhlqaw,Active,0,25,0,1,674,NA,0,0,0,15967,14858
wIi6cI8K3Q3G,Active,0,25,0,1,711,NA,1,1,0,1051,1073
BzJ5ded8dzcm,Active,0,25,0,1,711,NA,0,0,0,1051,1073
ISVqtFmnqk1X,Active,0,25,0,1,663,NA,0,0,7,20,20
ZqyAm1a29Qi0,Active,0,25,0,1,663,NA,0,0,7,20,20
KxiZtqV46ddn,Closed,0,25,1,1,760,NA,0,0,0,680,356
Nj46AOWuaSgi,Active,0,25,1,1,760,NA,0,0,0,680,356
A3med2yfIgPh,Active,0,25,0,1,0,NA,0,0,0,22,15
uMEhdVs1ioCX,Active,0,25,0,1,0,NA,0,0,0,22,15
DR32z5HJoT8w,Active,0,25,0,1,565,NA,46,22,4,4191,5462
fjgEC2uzMIvl,Active,0,25,0,1,565,NA,0,0,4,4191,5462
